using device: cuda:0
reading train images...
preprocessing train volumes...
cropping train volumes...
padding train volumes...
resizing train volumes...
normalizing train volumes...
done creating train dataset
reading validation images...
preprocessing validation volumes...
cropping validation volumes...
padding validation volumes...
resizing validation volumes...
normalizing validation volumes...
done creating validation dataset
epoch 1 | loss: 0.8712803142575117
epoch 1 | val_loss: 0.9469246949468341
epoch 1 | val_dsc: 0.4417846589599702
epoch 2 | loss: 0.8575871242926671
epoch 2 | val_loss: 0.9434244803019932
epoch 2 | val_dsc: 0.44539911188894576
epoch 3 | loss: 0.8460469824763445
epoch 3 | val_loss: 0.9387137662796747
epoch 3 | val_dsc: 0.4624213485047176
epoch 4 | loss: 0.8321069384423586
epoch 4 | val_loss: 0.9326536712192354
epoch 4 | val_dsc: 0.6539314323643314
epoch 5 | loss: 0.8148963886957902
epoch 5 | val_loss: 0.9242345719110399
epoch 5 | val_dsc: 0.7055013843089988
epoch 6 | loss: 0.7917418852448463
epoch 6 | val_loss: 0.9128469200361342
epoch 6 | val_dsc: 0.5749174842798531
epoch 7 | loss: 0.7630760964865868
epoch 7 | val_loss: 0.900074112982977
epoch 7 | val_dsc: 0.7372403244560252
epoch 8 | loss: 0.7282415462227968
epoch 8 | val_loss: 0.8837881968134925
epoch 8 | val_dsc: 0.5977517813925043
epoch 9 | loss: 0.6843363817494649
epoch 9 | val_loss: 0.86447540918986
epoch 9 | val_dsc: 0.7596239026983937
epoch 10 | loss: 0.6304221047231784
epoch 10 | val_loss: 0.839193119889214
epoch 10 | val_dsc: 0.8121030017183569
epoch 11 | loss: 0.5649731058913928
epoch 11 | val_loss: 0.8038236498832703
epoch 11 | val_dsc: 0.7576210383822486
epoch 12 | loss: 0.49733483533446604
epoch 12 | val_loss: 0.7700911561648051
epoch 12 | val_dsc: 0.7404566433298487
epoch 13 | loss: 0.43260227000484097
epoch 13 | val_loss: 0.7359586982499986
epoch 13 | val_dsc: 0.733195791460051
epoch 14 | loss: 0.374105032819968
epoch 14 | val_loss: 0.698360181990124
epoch 14 | val_dsc: 0.7950961581550218
epoch 15 | loss: 0.31768989305083567
epoch 15 | val_loss: 0.6636929483640761
epoch 15 | val_dsc: 0.859547281780247
epoch 16 | loss: 0.27970305858896327
epoch 16 | val_loss: 0.6226636029425121
epoch 16 | val_dsc: 0.8415875615258942
epoch 17 | loss: 0.23754242406441614
epoch 17 | val_loss: 0.5962856184868586
epoch 17 | val_dsc: 0.8282814798289948
epoch 18 | loss: 0.20599779228751475
epoch 18 | val_loss: 0.5676191988445464
epoch 18 | val_dsc: 0.8476477494353214
epoch 19 | loss: 0.1802300074352668
epoch 19 | val_loss: 0.5467270016670227
epoch 19 | val_dsc: 0.8384034243161681
epoch 20 | loss: 0.15934309019492224
epoch 20 | val_loss: 0.5200677826291039
epoch 20 | val_dsc: 0.8432069221940823
epoch 21 | loss: 0.141633694848189
epoch 21 | val_loss: 0.5047582217625209
epoch 21 | val_dsc: 0.839220405887805
epoch 22 | loss: 0.12790364714769217
epoch 22 | val_loss: 0.4909698054904029
epoch 22 | val_dsc: 0.856901024875978
epoch 23 | loss: 0.11835212231828617
epoch 23 | val_loss: 0.5138390404837472
epoch 23 | val_dsc: 0.7197220655195642
epoch 24 | loss: 0.11262786445709375
epoch 24 | val_loss: 0.4579242439497085
epoch 24 | val_dsc: 0.839902148494243
epoch 25 | loss: 0.09812136166370831
epoch 25 | val_loss: 0.44969214995702106
epoch 25 | val_dsc: 0.8335693404950197
epoch 26 | loss: 0.08986661841089909
epoch 26 | val_loss: 0.43945464349928354
epoch 26 | val_dsc: 0.826449229393299
epoch 27 | loss: 0.08356140926480293
epoch 27 | val_loss: 0.43377745151519775
